split_id,method_id,run_id,prompt_id,prompt_name,order,dataset_index,image_id,image_relpath,caption,source_gallery_index,hardest_negative_gallery_index,hardest_negative_image_id,positive_score,hardest_negative_score,margin,rank,hit@1,hit@5,hit@10,reciprocal_rank,prompt_text,model,scorer
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,0,28282,flickr30k_test_028282,images/flickr30k/flickr30k_test_028282.jpg,"A handball player in a green and black uniform leaps into the air, powerfully throwing the ball, as a defender in a black and yellow uniform attempts to",0,661,flickr30k_test_028754,0.19413460791110992,0.08682774752378464,0.10730686038732529,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,1,27821,flickr30k_test_027821,images/flickr30k/flickr30k_test_027821.jpg,"A determined female runner, Mary, sprints through a race, her focused expression and athletic form capturing the intensity of the moment.",1,1450,flickr30k_test_029906,0.19819322228431702,0.15013940632343292,0.048053815960884094,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,2,1853,flickr30k_test_001853,images/flickr30k/flickr30k_test_001853.jpg,"A couple strolls along the beach, with the man in blue swim trunks and the woman in a two-piece, as gentle waves roll in and seag",2,1164,flickr30k_test_006591,0.1661234050989151,0.13479840755462646,0.031324997544288635,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,3,3001,flickr30k_test_003001,images/flickr30k/flickr30k_test_003001.jpg,"A breakdancer in a red shirt and cap is mid-mo, balancing on one hand and a foot, with a board in the other hand, as",3,879,flickr30k_test_025686,0.17146305739879608,0.10399533808231354,0.06746771931648254,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,4,2781,flickr30k_test_002781,images/flickr30k/flickr30k_test_002781.jpg,"A lively concert crowd, with a woman in a pink hat and others with raised hands, all focused on the stage where a performer is being captured on a phone",4,339,flickr30k_test_014872,0.21207527816295624,0.10756415873765945,0.10451111942529678,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,5,11831,flickr30k_test_011831,images/flickr30k/flickr30k_test_011831.jpg,"A group of hikers stands in silhouette on a mountaintop, gazing at the sun as it rises or sets, casting a brilliant starburst over a",5,874,flickr30k_test_006623,0.20358850061893463,0.08988893032073975,0.11369957029819489,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,6,27377,flickr30k_test_027377,images/flickr30k/flickr30k_test_027377.jpg,"A singer with a guitar and a mic, performing on stage under blue, glowing lights.",6,1238,flickr30k_test_018816,0.15581558644771576,0.14761105179786682,0.008204534649848938,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,7,5540,flickr30k_test_005540,images/flickr30k/flickr30k_test_005540.jpg,"A group of people in red shirts march together, some holding umbrellas, as they walk down a tree-lined street.",7,991,flickr30k_test_015776,0.15416640043258667,0.10066139698028564,0.053505003452301025,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,8,24116,flickr30k_test_024116,images/flickr30k/flickr30k_test_024116.jpg,"An elderly man carefully writes on a stone pavement, while a young girl in a colorful dress watches, her hand on her hip.",8,89,flickr30k_test_008188,0.2534159719944,0.14313611388206482,0.1102798581123352,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,9,26508,flickr30k_test_026508,images/flickr30k/flickr30k_test_026508.jpg,"A young rhythmic gymnast soars through the air, gracefully twirling a vibrant pink ribbon in a dynamic, mid-leap pose.",9,303,flickr30k_test_019373,0.1839665174484253,0.051789283752441406,0.1321772336959839,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,siglip
