split_id,method_id,run_id,order,dataset_index,image_id,image_relpath,reference_captions,prompt_id,prompt_name,prompt_text,caption,candidate_id,selected,model,temperature,top_p,max_new_tokens,generation_config,clip_score,siglip_score,caption_len,generic_flag
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,1,18651,flickr30k_test_018651,images/flickr30k/flickr30k_test_018651.jpg,"[""A man in light brown hat, gray coat and a blue vest with a scooter built with baskets full of oranges"", ""A farmer is taking his oranges to the market to sell."", ""A man is standing with vegetables in barrels."", ""An old foreign man selling oranges."", ""Mexican man peddling fresh fruit.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A man in a straw hat, standing slightly leaning forward and facing the camera, holds a small object in his right hand while his left hand rests on a woven basket brimming with oranges, positioned beside a red bicycle parked next to a weathered orange wall under bright direct sunlight casting sharp shadows toward the lower left.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.35700857639312744,0.19151611626148224,57,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,6,8358,flickr30k_test_008358,images/flickr30k/flickr30k_test_008358.jpg,"[""This guy is in midair while wearing a red soccer uniform."", ""A soccer player in a red shirt in diving into the air."", ""A man wearing a red jersey jumps in the air."", ""A soccer player is diving for the ball."", ""A soccer player diving on the field.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A soccer goalkeeper in a red jersey with the number 1, wearing gloves and cleats, is mid-air in a full horizontal dive to his left, arms outstretched with hands reaching toward an unseen ball, body arched downward over the grassy field with a chain-link fence and green foliage in the background under",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.3245001435279846,0.20496761798858643,52,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,16,3075,flickr30k_test_003075,images/flickr30k/flickr30k_test_003075.jpg,"[""A little boy wearing goggles on top of his head, walks through a deep water puddle with long pants on."", ""A small child in blue raincoat and a small child in a white shirt is waling in the rain water."", ""Small children are wading through shallow waters that are flooding the street."", ""People walking in a big puddle."", ""Children walking in the rain.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A young boy in a white polo shirt and khaki pants stands still in a shallow puddle, facing the camera with a neutral expression while wearing oversized sunglasses perched on his head, as a child in a blue raincoat walks past him to his left, and another child in a pink shirt moves alongside them to the",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.26425284147262573,0.21828043460845947,57,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,21,12773,flickr30k_test_012773,images/flickr30k/flickr30k_test_012773.jpg,"[""A man in blue jeans is sitting on the shoulders of another person as he interacts with a woman performer on stage at a concert."", ""A woman with a microphone on a stage points the microphone at a man who is standing in the audience in front of her"", ""A fan sitting on someone's shoulders is waving to a woman on a stage that says Amnesty International."", ""Woman on stage at Amnesty International event exchanges gestures with man offstage."", ""A woman on stage points to a man holding up his hand""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A man in profile, back to the camera with his right arm raised upward and his left hand braced on his hip, crouches slightly while facing a stage where a woman in a patterned dress stands singing and gesturing with her right hand toward the audience, as musicians play instruments behind her under bright stage lights",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.30344632267951965,0.18461070954799652,56,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,23,19904,flickr30k_test_019904,images/flickr30k/flickr30k_test_019904.jpg,"[""The man in the tan jacket is taking large steps as he walks past the off white building."", ""A well-dressed, shaven-head young man strides through railings past a restaurant."", ""A man wearing a tan jacket walks into Le Mignon in the afternoon."", ""A man walking across a bridge near a steak restaurant."", ""A bald man walking on a bridge.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A bald man in a tan jacket and dark pants walks left-to-right across a metal pedestrian bridge, his right hand gripping the red railing as he moves in profile away from the camera, passing a yellow brick building with two red “Le Mignon” restaurant signs and black lanterns mounted on the wall.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.29198044538497925,0.2692449986934662,52,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,31,26274,flickr30k_test_026274,images/flickr30k/flickr30k_test_026274.jpg,"[""A man in a black hat is rearing up on his brown horse while a crowd of people look on from a distance."", ""A man in a black cowboy hat holds on as his horse rears up."", ""A man on a horse galloping onto its back two feet."", ""Cowboy holding on to the horse"", ""Man riding a bucking bronco!""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A rider in a cowboy hat and beige shirt, seated atop a powerful brown horse marked with ""174"" on its hindquarters, executes a dramatic rearing maneuver with the horse's front hooves lifted high and its body arched upward, while the rider holds a long, silver, curved object aloft in",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.28918692469596863,0.18381303548812866,49,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,38,1002,flickr30k_test_001002,images/flickr30k/flickr30k_test_001002.jpg,"[""Someone wearing a large hat is sitting on colorful blankets working a loom with a pair of men's dress shoes in front of him."", ""An adult in brightly colored clothing and hat, is weaving or beading while sitting on brightly colored rugs."", ""A Hispanic person sitting among colorful fabric making a belt."", ""A gentleman in traditional garb weaving a blanket in a field."", ""A man works on weaving a cloth good for sale at the market.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A person seated cross-legged on a colorful woven blanket, wearing a traditional hat and patterned scarf, is holding a long sword horizontally with both hands, carefully adjusting its hilt while a pair of black shoes rests on the ground nearby under bright sunlight.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.35409530997276306,0.19215747714042664,43,True
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,39,731,flickr30k_test_000731,images/flickr30k/flickr30k_test_000731.jpg,"[""Three little blond girls, two in blue, one in pink, play on a sunny beach."", ""Three children are playing in sand near to the beach."", ""Three young girls dance on the beach in the sand."", ""Three children playing in sand at beach"", ""Three girls play in the sand.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","Three children on a sunlit beach, with the central girl in a pink hoodie standing and holding her arms out to the sides as if posing, the girl behind her in a blue dress standing and gesturing with her right hand toward the camera, and the girl in front crouching and looking up at the camera with",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.31717759370803833,0.20807649195194244,57,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,40,833,flickr30k_test_000833,images/flickr30k/flickr30k_test_000833.jpg,"[""A beach scene with three boys in swim shorts each holding paddle ball racquets but no ball in sight."", ""Kids play a game of ball with paddles at the water's edge at the beach."", ""Three children are playing paddle ball on the beach."", ""Three boys play with paddles on the beach."", ""Several children playing on a beach.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","Three shirtless boys stand in shallow ocean water, simultaneously holding blue and red paddles in ready stances as they face each other in a game of paddleball, with one boy in profile slightly leaning forward and the other two facing the camera, while other beachgoers are visible in the background.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.3378378748893738,0.18578869104385376,50,False
flickr30k_main_seed1_train,behavior_analysis,behavior_analysis__behavior_2169ec1cb0,50,23784,flickr30k_test_023784,images/flickr30k/flickr30k_test_023784.jpg,"[""A very aged woman wearing blue is standing in front of a pile of things, many in black trash bags."", ""Smiling woman in a blue apron standing in front of a pile of bags and boxes."", ""An elderly hispanic woman wears a blue vest in front of a pile of boxes."", ""A woman wearing a blue vest seems to be in a very messy area."", ""A woman in a blue smock in a blue smock is smiling.""]",behavior_2169ec1cb0,BehaviorAnalysis Step 12,"Produce exactly one concise natural‑language caption (a single sentence) that vividly and precisely describes the main subject(s), visible actions and interactions, and the setting. Use specific action verbs and name clear maneuvers; for every motion give horizontal direction first (toward/away/left‑to‑right/right‑to‑left/past) then vertical (upward/downward) and indicate the action phase when visible (starting/ascending/peaking/descending/landing) and whether motions are simultaneous or sequential. For interactions with objects or structures state exactly how the subject is using them (holding/pulling/supporting/securing/bracing/leaning on), include hand and side when visible, and describe gestures with target and direction. For all other moving subjects describe their movement relative to the main subject (passing to his right, approaching from behind, moving alongside) and specify whether they are in front of, behind, next to, or overlapping. Describe body posture with concrete camera‑relative terms (standing, slightly leaning forward/back, seated, reclining, crouching, mid‑jump, arms outstretched, knees bent) and specify orientation to the camera (facing the camera, in profile, back to the camera). Report facial expressions or visible affect only when clearly evident using observable detail (open‑mouthed, smiling with teeth visible, furrowed brow) and identify gaze targets (eyes looking up at the kite, gaze fixed on the camera). Clarify precise spatial relationships, count and arrangement of people or vehicles (two people side by side, a row of three boats), proximity and scale (a few feet/meters apart, clustered closely, towering behind), and avoid ambiguous “above” by using “in front of,” “over,” or “directly above/overhead.” Describe lighting and shadows with observable cues (bright direct sunlight, diffuse overcast, directional backlight), where shadows fall and approximate direction or length (casting long shadows toward the lower left), and note visible surface textures or effects when present (wet pavement, puddles, splashes, reflections, motion blur, dust). Keep the caption concrete and image‑centered, avoid speculation or subjective judgments, and output exactly one single sentence.","A woman stands facing the camera with a broad smile showing her teeth, wearing a light blue vest over a dark top, surrounded by piles of black plastic bags and cardboard boxes in a cluttered, dimly lit indoor space with a textured wall behind her.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}",0.32871538400650024,0.21923184394836426,45,False
