order,dataset_index,image_id,image_path,reference_captions,seed,split,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,cache_version,cache_key,cache_hit,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,baseline,Baseline,Describe the image in one concise sentence.,A person in a red shirt is placing raw burger patties onto a charcoal grill in a grassy backyard.,0.3370434939861297,0.1868209838867187,19,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,3dac99d4ce4bd02286ae82aeb5ed86d9a3d7381e,True,0.3370434939861297,0.1868209838867187,0.0,0.0,False,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_visible_happening,Observer visible happening,"Write one caption as a careful observer would. State what is visibly happening, name the important subjects and objects, and keep the caption grounded in clear visual evidence.","A person in a red shirt and blue jeans is carefully placing two raw, round burger patties onto the grates of a black, round charcoal grill situated on a grassy lawn. The person’s hands are positioned over the grill, gently positioning the meat, while the grill’s lid rests nearby on the grass.",0.36580923199653625,0.2023661732673645,52,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,0b919ac2d90960bcddec6d2aeb595146e3804ea7,False,0.3370434939861297,0.1868209838867187,0.02876573801040655,0.015545189380645807,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_supported_scene,Observer supported scene,"Write one caption as a careful observer would. Describe the visible subjects, objects, and action, and include a scene-level meaning only when it is clearly supported by the image.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue.",0.36753761768341064,0.19441521167755127,54,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,468a88573d652249fddf7917b72ecc4974b62ebf,False,0.3370434939861297,0.1868209838867187,0.03049412369728094,0.007594227790832575,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_no_unsupported_inference,Observer no unsupported inference,"Write one caption as a careful human observer would. Describe the important visible subjects, objects, actions, and setting, but avoid unsupported identities, emotions, intentions, or ambiguous object states.","A person wearing a red shirt and blue jeans is placing raw hamburger patties onto the grates of a black, round charcoal grill situated on a grassy lawn. The grill lid rests nearby on the grass, and a metal tool handle is visible behind the grill. The person’s hands are actively positioning the patties on",0.38667818903923035,0.1901581734418869,55,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,962641fd726a9fe29b03f561915ac6724d80b13f,False,0.3370434939861297,0.1868209838867187,0.04963469505310064,0.0033371895551682074,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_compact_specific,Observer compact specific,"Write one compact caption as a careful observer would. Mention the main visible subject or scene, the action, and the most important objects or setting details.",A person in a red shirt carefully places raw burger patties onto the grates of a black charcoal grill in a grassy backyard.,0.35012170672416687,0.19064004719257355,23,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,9ee09668137ab3028266c1600634f15766094f4f,False,0.3370434939861297,0.1868209838867187,0.013078212738037165,0.003819063305854853,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,visible_happening_subject_object,Visible happening subject-object,"Describe what is visibly happening in one sentence. Include the main subject, the object or person involved, the visible action, and the setting.",A person in a red shirt is placing raw hamburger patties onto the grill of a black charcoal barbecue in a grassy backyard.,0.3489331007003784,0.1861037313938141,23,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,ed5d7e2682697a5a023ae22eb72ce9ad5fc72e73,False,0.3370434939861297,0.1868209838867187,0.011889606714248713,-0.0007172524929046076,True,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,visible_happening_scene_context,Visible happening scene context,"Write one caption that explains what is visibly happening in the image. Use concrete subjects, objects, actions, and setting details, with only enough context to identify the scene.",A person in a red shirt and blue jeans places raw burger patties onto the grates of a black charcoal grill in a grassy backyard.,0.3512120246887207,0.20204150676727295,25,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,985c44b79adfeef4cc1c1cb5dd560ad945094fa1,False,0.3370434939861297,0.1868209838867187,0.014168530702590998,0.015220522880554255,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,visible_action_supported_context,Visible action supported context,"Start from the visible action or activity in the image, then describe the main subject, important objects, and supported scene context in one sentence.",A person in a red shirt is placing raw burger patties onto a charcoal grill in a grassy backyard setting.,0.3393271565437317,0.18590147793293,20,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,6b14993208aa9c59344167d328c001cb55749df1,False,0.3370434939861297,0.1868209838867187,0.0022836625576019842,-0.0009195059537887018,True,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,important_subjects_objects,Important subjects and objects,Write one caption focused on the important visible subjects and objects in the image. Describe their visible action or relation and the setting that makes the scene clear.,"A person in a red shirt and jeans carefully places raw burger patties onto the grates of a black charcoal grill in a grassy backyard, preparing for a barbecue.",0.36834952235221863,0.18743696808815002,29,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,2ccfc52f46df3ae348584c9c4a90b7a67e64db36,False,0.3370434939861297,0.1868209838867187,0.03130602836608892,0.0006159842014313299,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,important_not_minor,Important not minor,"Describe the image using the important visible subjects, objects, action, and setting. Do not list minor background details unless they help identify the image.","A person is grilling hamburger patties on a black, round charcoal grill in a grassy backyard. The individual, wearing a red t-shirt and blue jeans, is leaning over the grill, using their hands to place or adjust the raw patties on the grill grate. The grill lid is resting on the grass nearby",0.3614213168621063,0.2053442895412445,53,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,71ccbff6665550dc1b8c3abe9bf22300ef442a0c,False,0.3370434939861297,0.1868209838867187,0.024377822875976618,0.018523305654525812,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,subject_object_scene_meaning,Subject object scene meaning,"Write one caption that names the main subject, key visible objects, and setting, then expresses the supported scene meaning without adding unsupported details.","A person in a red shirt and jeans places raw burger patties onto a black charcoal grill in a grassy backyard, preparing for a casual outdoor cookout.",0.3475802540779114,0.1867533028125763,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,af2d261591541d9bc3ca48aed9bc22256ec28b3e,False,0.3370434939861297,0.1868209838867187,0.010536760091781672,-6.768107414240054e-05,True,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,supported_semantic_compact,Supported semantic compact,Write one compact caption with concrete visible details and a supported scene description. Avoid vague mood descriptions and unsupported guesses.,"A person in a red shirt and blue jeans places two raw burger patties onto the grates of a black charcoal grill in a grassy backyard, with the grill lid resting nearby on the lawn.",0.36630427837371826,0.20468491315841675,35,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,36cd7cf92e86c1f11606f50f810b2a2e5d7b53ee,False,0.3370434939861297,0.1868209838867187,0.029260784387588556,0.017863929271698054,True,True
