order,dataset_index,image_id,image_path,reference_captions,seed,split,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,cache_version,cache_key,cache_hit,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,baseline,Baseline,Describe the image in one concise sentence.,A person in a red shirt is placing raw burger patties onto a charcoal grill in a grassy backyard.,0.3370434939861297,0.1868209838867187,19,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,3dac99d4ce4bd02286ae82aeb5ed86d9a3d7381e,True,0.3370434939861297,0.1868209838867187,0.0,0.0,False,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,caption_like_human_observer,Caption like human observer,"Write one caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grill grate of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue.",0.3778698742389679,0.1942062228918075,55,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,125cac218ea8a5471022b9445ff0d4a6a851eab3,True,0.3370434939861297,0.1868209838867187,0.04082638025283819,0.007385239005088806,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,semantic_with_uncertainty_control,Semantic with uncertainty control,"Write a caption that combines visible details with supported scene understanding. Do not confidently name ambiguous object states, identities, or emotions unless they are visually clear.","A person in a red shirt and blue jeans carefully places raw burger patties onto the grates of a black charcoal grill in a grassy backyard, with the grill lid resting nearby.",0.3703438341617584,0.2042019218206405,32,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,e278b10b617a0d748bbc87e2584d19b7141bd730,True,0.3370434939861297,0.1868209838867187,0.03330034017562872,0.017380937933921814,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,main_subject_first,Main subject first,"Describe the image in one sentence. Start with the main subject, then describe the action and surrounding scene.",A person in a red shirt and jeans is placing raw burger patties onto the grill of a black charcoal barbecue in a grassy backyard.,0.3500072062015533,0.1921835839748382,25,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,718b9cdf3ad9459d75a5c09e0285b56d1d311e47,True,0.3370434939861297,0.1868209838867187,0.012963712215423584,0.005362600088119507,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_visible_evidence_supported,Observer visible evidence supported,"Write one caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings clearly supported by visible evidence.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue.",0.36753761768341064,0.19441521167755127,54,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,a820b260b5905a84bb76499f93e38b359f2237c6,False,0.3370434939861297,0.1868209838867187,0.03049412369728094,0.007594227790832575,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_important_visible_elements,Observer important visible elements,"Write one caption as a careful human observer would: state what is visibly happening, name the important visible subjects and objects, and include only scene meanings that are clearly supported.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue.",0.36753761768341064,0.19441521167755127,54,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,d130b726966e0d8527e75350712c81fd397ac3e8,False,0.3370434939861297,0.1868209838867187,0.03049412369728094,0.007594227790832575,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_natural_supported,Observer natural supported,"Write one natural caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grill grate of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties as they are being arranged for cooking.",0.3612254858016968,0.19195064902305603,52,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,ff276c3f99adbe7690a6aadf3a01c5416ce4cb9a,False,0.3370434939861297,0.1868209838867187,0.024181991815567072,0.005129665136337336,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_specific_supported,Observer specific supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A person wearing a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black, round charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties as they are being arranged for cooking.",0.36754557490348816,0.19585120677947998,52,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,568bb599a903e40348f74e44188bdaea32601c17,False,0.3370434939861297,0.1868209838867187,0.030502080917358454,0.009030222892761286,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_grounded_supported,Observer grounded supported,"Write one visually grounded caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","A person wearing a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black, round charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue",0.38963037729263306,0.20200273394584656,55,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,0f480b7bfb3d575254f5ff814d82f6bdb139c8a8,False,0.3370434939861297,0.1868209838867187,0.05258688330650335,0.015181750059127863,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_subject_object_action,Observer subject object action,"Write one caption as a careful human observer would: state what is visibly happening, name the important subjects, objects, and actions, and include only scene meanings that are clearly supported.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned to gently set the meat down, indicating the start of a barbecue.",0.3805021047592163,0.18837635219097137,53,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,59a637bdc7014371e7ea26eccfe947f5b89bef1b,False,0.3370434939861297,0.1868209838867187,0.0434586107730866,0.00155536830425268,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,observer_key_objects_supported,Observer key objects supported,"Write one caption as a careful human observer would: state what is visibly happening, name the important subjects and key visible objects, and include only scene meanings that are clearly supported.","A person in a red shirt and blue jeans is carefully placing raw hamburger patties onto the grates of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are positioned over the patties, suggesting they are in the process of starting a barbecue.",0.36753761768341064,0.19441521167755127,54,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,097f6cedd096c8f4c9dacb0ef8bea5d819f5988e,False,0.3370434939861297,0.1868209838867187,0.03049412369728094,0.007594227790832575,True,True
