order,dataset_index,image_id,image_path,reference_captions,seed,split,prompt_id,prompt_name,prompt_text,caption,clip_score,siglip_score,caption_len,generic_flag,temperature,top_p,max_new_tokens,caption_model,cache_version,cache_key,cache_hit,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,baseline,Baseline,Describe the image in one concise sentence.,A person in a red shirt is placing raw burger patties onto a charcoal grill in a grassy backyard.,0.33704349398612976,0.18682098388671875,19,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,3dac99d4ce4bd02286ae82aeb5ed86d9a3d7381e,False,0.33704349398612976,0.18682098388671875,0.0,0.0,False,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,sem_uncertainty_main_subject,Semantic uncertainty main subject,"Write one specific caption. Start with the main visible subject or scene, include concrete visible details, and use supported scene-level terms only when the image clearly supports them. Avoid ambiguous identities, emotions, or object states.",A person wearing a red shirt and blue jeans places two raw burger patties onto the grates of a black charcoal grill in a grassy outdoor area.,0.35328683257102966,0.2139795571565628,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,16e1d86fe73212288cfb9bb9ac53994f208fc6f0,False,0.33704349398612976,0.18682098388671875,0.016243338584899902,0.027158573269844055,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,supported_scene_one_sentence,Supported scene one sentence,"Describe the image in one sentence using visible evidence. Mention the main subject, visible action, setting, and any clearly supported scene category such as a meal, market, sport, display, or event.","A person in a red shirt is placing raw burger patties onto a black charcoal grill in a grassy backyard, indicating a casual outdoor meal preparation scene.",0.37888169288635254,0.172386035323143,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,2a36f7c4f0ff25e929a21ade5cb35c7b74e2ba80,False,0.33704349398612976,0.18682098388671875,0.04183819890022278,-0.014434948563575745,True,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,main_subject_supported_context,Main subject supported context,"Start with the main subject, then describe the visible action and the surrounding context. Use only details that are clearly visible or strongly supported by visible objects, clothing, setting, or activity.","A person wearing a red t-shirt and blue jeans is placing raw hamburger patties onto the grates of a black, round charcoal grill. The person’s hands are visible, positioning the two patties on the grill. The grill is situated on a grassy lawn, and the person is leaning over it. To the",0.36290761828422546,0.20373092591762543,52,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,54a8ef4bfc6a88a4e759ff27d3001207c3d709d9,False,0.33704349398612976,0.18682098388671875,0.025864124298095703,0.016909942030906677,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,safe_semantic_retrieval,Safe semantic retrieval,"Write a caption useful for matching this image in a retrieval system. Include the main visible subject, action, setting, and distinctive visible objects, while avoiding unsupported guesses.",A person in a red shirt and blue jeans places raw burger patties onto the grill grates of a black charcoal grill in a grassy outdoor setting.,0.3380711078643799,0.20408475399017334,27,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,69e7477190fb5ee76714fa4bb759d3c6d158fac5,False,0.33704349398612976,0.18682098388671875,0.001027613878250122,0.01726377010345459,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,distinctive_subject_object,Distinctive subject-object,"Describe the image by focusing on the most distinctive visible subject or object, then add the action, setting, and one or two concrete details that make the image specific.","The most distinctive object is the black, round charcoal grill, its heavy cast-iron construction and open grate dominating the foreground. A person, wearing a red shirt and blue jeans, is leaning over the grill, carefully placing two raw, round hamburger patties onto the hot grates. The action is mid-motion — their",0.29338303208351135,0.18060524761676788,51,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,d75339690f236800da0c07438d426312b7722afe,False,0.33704349398612976,0.18682098388671875,-0.04366046190261841,-0.006215736269950867,False,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,foreground_or_shared_scene,Foreground or shared scene,"If one foreground subject dominates the image, describe that subject first with its visible action or object. Otherwise, describe the shared scene using the visible objects, actions, and setting that define it. Write one sentence.",A person in a red shirt is placing raw burger patties onto a black charcoal grill in a grassy outdoor setting.,0.3389505445957184,0.18885484337806702,21,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,f5c09643732f174fa231a3c75e3219a71114c5a0,False,0.33704349398612976,0.18682098388671875,0.001907050609588623,0.0020338594913482666,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,visible_evidence_caption,Visible evidence caption,"Write one caption grounded in visible evidence: main subject, visible action, important objects, setting, and supported scene meaning. Avoid vague mood words and avoid unsupported identities.","A person wearing a red shirt and blue jeans is placing raw hamburger patties onto the grates of a black charcoal grill in a grassy backyard. The grill lid rests nearby on the grass, and the person’s hands are actively positioning the patties for cooking. The scene depicts a routine outdoor cooking activity.",0.380252480506897,0.19039563834667206,53,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,4c1365a36e1f10e09c5828b36461c0403224eaad,False,0.33704349398612976,0.18682098388671875,0.04320898652076721,0.003574654459953308,True,True
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,specific_scene_without_overdetail,Specific scene without overdetail,"Write a specific but compact caption. Mention the main subject or scene, the visible action, and the most important identifying details, but do not list minor background details.",Person placing raw burger patties on a black charcoal grill outdoors.,0.34678956866264343,0.1767767369747162,11,False,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,2a3a7a761b98e92529ecc2a7432277ef91d577cd,False,0.33704349398612976,0.18682098388671875,0.009746074676513672,-0.010044246912002563,True,False
0,27670,27670,results/sample_images/images/000_27670.jpg,"[""A person places uncooked hamburger patties on a charcoal grill."", ""A person wearing a red shirt is cooking on a grill."", ""A person setting beef patties on a grill."", ""A man adjusts beef patties on a grill."", ""Someone putting food on a grill.""]",0,test,object_relation_scene,Object relation scene,"Describe the image in one sentence by naming the main subject, the visible object or person it interacts with, and the scene where the interaction occurs.",A person in a red shirt is placing raw burger patties onto the grill grate of a black charcoal grill in a grassy backyard.,0.35194140672683716,0.1855982095003128,24,True,0.0,,64,Qwen/Qwen3-VL-8B-Instruct,clip_siglip_v1,fd11cb1f8c72fd8e6091dab9ffa8191d2573af9f,False,0.33704349398612976,0.18682098388671875,0.014897912740707397,-0.0012227743864059448,True,False
