split_id,method_id,run_id,prompt_id,prompt_name,order,dataset_index,image_id,image_relpath,caption,source_gallery_index,hardest_negative_gallery_index,hardest_negative_image_id,positive_score,hardest_negative_score,margin,rank,hit@1,hit@5,hit@10,reciprocal_rank,prompt_text,model,scorer
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,0,28282,flickr30k_test_028282,images/flickr30k/flickr30k_test_028282.jpg,"A handball player in a green and black uniform leaps into the air, powerfully throwing the ball, as a defender in a black and yellow uniform attempts to",0,912,flickr30k_test_010517,0.3159412741661072,0.28858858346939087,0.02735269069671631,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,1,27821,flickr30k_test_027821,images/flickr30k/flickr30k_test_027821.jpg,"A determined female runner, Mary, sprints through a race, her focused expression and athletic form capturing the intensity of the moment.",1,1645,flickr30k_test_013183,0.27105581760406494,0.2686290442943573,0.0024267733097076416,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,2,1853,flickr30k_test_001853,images/flickr30k/flickr30k_test_001853.jpg,"A couple strolls along the beach, with the man in blue swim trunks and the woman in a two-piece, as gentle waves roll in and seag",2,1164,flickr30k_test_006591,0.3221743106842041,0.27757570147514343,0.04459860920906067,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,3,3001,flickr30k_test_003001,images/flickr30k/flickr30k_test_003001.jpg,"A breakdancer in a red shirt and cap is mid-mo, balancing on one hand and a foot, with a board in the other hand, as",3,964,flickr30k_test_012865,0.3250887095928192,0.2899918854236603,0.035096824169158936,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,4,2781,flickr30k_test_002781,images/flickr30k/flickr30k_test_002781.jpg,"A lively concert crowd, with a woman in a pink hat and others with raised hands, all focused on the stage where a performer is being captured on a phone",4,583,flickr30k_test_026748,0.2941966950893402,0.31579089164733887,-0.021594196557998657,2,0,1,1,0.5,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,5,11831,flickr30k_test_011831,images/flickr30k/flickr30k_test_011831.jpg,"A group of hikers stands in silhouette on a mountaintop, gazing at the sun as it rises or sets, casting a brilliant starburst over a",5,734,flickr30k_test_017382,0.31578218936920166,0.25140607357025146,0.0643761157989502,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,6,27377,flickr30k_test_027377,images/flickr30k/flickr30k_test_027377.jpg,"A singer with a guitar and a mic, performing on stage under blue, glowing lights.",6,1622,flickr30k_test_019409,0.3066067695617676,0.2787279188632965,0.02787885069847107,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,7,5540,flickr30k_test_005540,images/flickr30k/flickr30k_test_005540.jpg,"A group of people in red shirts march together, some holding umbrellas, as they walk down a tree-lined street.",7,999,flickr30k_test_001976,0.2909851372241974,0.2786801755428314,0.012304961681365967,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,8,24116,flickr30k_test_024116,images/flickr30k/flickr30k_test_024116.jpg,"An elderly man carefully writes on a stone pavement, while a young girl in a colorful dress watches, her hand on her hip.",8,573,flickr30k_test_002667,0.36453700065612793,0.3162887990474701,0.04824820160865784,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
flickr30k_retrieval_2000_seed2,qwen_zerocap_weak_current,qwen_zerocap_weak_current__flickr30k_retrieval_2000_seed2,qwen_zerocap,Qwen ZeroCap Weak Current,9,26508,flickr30k_test_026508,images/flickr30k/flickr30k_test_026508.jpg,"A young rhythmic gymnast soars through the air, gracefully twirling a vibrant pink ribbon in a dynamic, mid-leap pose.",9,429,flickr30k_test_003988,0.317560076713562,0.30323290824890137,0.014327168464660645,1,1,1,1,1.0,"Write a short, natural caption for this image.",Qwen/Qwen3-VL-8B-Instruct,clip
